ID,CUBE_STRUCTURE_ID,CUBE_VARIABLE_CODE,VARIABLE_ID,ROLE,ORDER,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,DIMENSION_TYPE,ATTRIBUTE_ASSOCIATED_VARIABLE,IS_FLOW,IS_MANDATORY,DESCRIPTION,IS_IMPLEMENTED,IS_IDENTIFIER
1263,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT__SBJCT_IMPRMNT_INDCTR__0,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_F_04_08_SBJCT_IMPRMNT_INDCTR_REF_domain,,,,,,,,,
1264,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT__TKN_PSSSSN_DT__0,TKN_PSSSSN_DT,,,,,,,,,,,,
1265,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT__TM_SNC_INTL_RCGNTN__0,TM_SNC_INTL_RCGNTN,,,,,,,,,,,,
1266,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT__TRNSFR_IMPRMNT_STGS__0,TRNSFR_IMPRMNT_STGS,,,,,,,,,,,,
1267,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__test_id__0,test_id,,,,,,,,,,,,
1268,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT_uniqueID__0,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT_uniqueID,,,,,,,,,,,,
1269,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1270,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1271,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1272,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__EXPSR_CLSS__0,EXPSR_CLSS,,,EXPSR_CLSS_CLCLTN_domain,,,,,,,,,
1273,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__INVSTR_PRTY_ID__0,INVSTR_PRTY_ID,,,,,,,,,,,,
1274,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__INVSTR_PRTY_RL_TYP__0,INVSTR_PRTY_RL_TYP,,,,,,,,,,,,
1275,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__LNG_SCRTY_PSTN_PRDNTL_PRTFL_TYP__0,LNG_SCRTY_PSTN_PRDNTL_PRTFL_TYP,,,,,,,,,,,,
1276,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1277,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__SCRTY_ID__0,SCRTY_ID,,,,,,,,,,,,
1278,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__APPRCH_PRDNTL_PRPSS__0,APPRCH_PRDNTL_PRPSS,,,APPRCH_PRDNTL_PRPSS_domain,,,,,,,,,
1279,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__EXPSR_VL__0,EXPSR_VL,,,,,,,,,,,,
1280,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__LGD_DWNTRNS__0,LGD_DWNTRNS,,,,,,,,,,,,
1281,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__LGD_NRML__0,LGD_NRML,,,,,,,,,,,,
1282,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__RSK_WGHT__0,RSK_WGHT,,,,,,,,,,,,
1283,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_RSK_DT__SPCFC_RSK_WGHT__0,SPCFC_RSK_WGHT,,,,,,,,,,,,
1284,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__test_id__0,test_id,,,,,,,,,,,,
1285,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT_uniqueID__0,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT_uniqueID,,,,,,,,,,,,
1286,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1287,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1288,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1289,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__INVSTR_PRTY_ID__0,INVSTR_PRTY_ID,,,,,,,,,,,,
1290,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__INVSTR_PRTY_RL_TYP__0,INVSTR_PRTY_RL_TYP,,,,,,,,,,,,
1291,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__PRTCTN_ARRNGMNT_ID__0,PRTCTN_ARRNGMNT_ID,,,,,,,,,,,,
1292,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__PRTCTN_ARRNGMNT_RL_TYP__0,PRTCTN_ARRNGMNT_RL_TYP,,,,,,,,,,,,
1293,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1294,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__SCRTY_ID__0,SCRTY_ID,,,,,,,,,,,,
1295,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__ALLCTD_UNSD_CLLTRL_VL__0,ALLCTD_UNSD_CLLTRL_VL,,,,,,,,,,,,
1296,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT,LNG_SCRTY_PSTN_PRTCTN_ARRNGMNT_GVN_ASSGNMNT__PRTCTN_ALLCTD_VL__0,PRTCTN_ALLCTD_VL,,,,,,,,,,,,
1297,LNKD_ENTRPRS_ASSGNMNT,LNKD_ENTRPRS_ASSGNMNT__test_id__0,test_id,,,,,,,,,,,,
1298,LNKD_ENTRPRS_ASSGNMNT,LNKD_ENTRPRS_ASSGNMNT__LNKD_ENTRPRS_ASSGNMNT_uniqueID__0,LNKD_ENTRPRS_ASSGNMNT_uniqueID,,,,,,,,,,,,
1299,LNKD_ENTRPRS_ASSGNMNT,LNKD_ENTRPRS_ASSGNMNT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1300,LNKD_ENTRPRS_ASSGNMNT,LNKD_ENTRPRS_ASSGNMNT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1301,LNKD_ENTRPRS_ASSGNMNT,LNKD_ENTRPRS_ASSGNMNT__CNTR_BNK_PRVT_SCTR_CMPNY_PRTY_ID__0,CNTR_BNK_PRVT_SCTR_CMPNY_PRTY_ID,,,,,,,,,,,,
1302,LNKD_ENTRPRS_ASSGNMNT,LNKD_ENTRPRS_ASSGNMNT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1303,LNKD_ENTRPRS_ASSGNMNT,LNKD_ENTRPRS_ASSGNMNT__LNKD_ENTRPRS_PRTY_ID__0,LNKD_ENTRPRS_PRTY_ID,,,,,,,,,,,,
1304,LNKD_ENTRPRS_ASSGNMNT,LNKD_ENTRPRS_ASSGNMNT__LNKD_ENTRPRS_PRTY_RL_TYP__0,LNKD_ENTRPRS_PRTY_RL_TYP,,,,,,,,,,,,
1305,LNKD_ENTRPRS_ASSGNMNT,LNKD_ENTRPRS_ASSGNMNT__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1306,MSTR_AGRMNT,MSTR_AGRMNT__test_id__0,test_id,,,,,,,,,,,,
1307,MSTR_AGRMNT,MSTR_AGRMNT__MSTR_AGRMNT_uniqueID__0,MSTR_AGRMNT_uniqueID,,,,,,,,,,,,
1308,MSTR_AGRMNT,MSTR_AGRMNT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1309,MSTR_AGRMNT,MSTR_AGRMNT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1310,MSTR_AGRMNT,MSTR_AGRMNT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1311,MSTR_AGRMNT,MSTR_AGRMNT__MSTR_AGRMNT_ID__0,MSTR_AGRMNT_ID,,,,,,,,,,,,
1312,MSTR_AGRMNT,MSTR_AGRMNT__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1313,MSTR_AGRMNT,MSTR_AGRMNT__MSTR_AGRMNT_TYP__0,MSTR_AGRMNT_TYP,,,TYP_MSTR_AGRMNT_INPT_domain,,,,,,,,,
1314,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__test_id__0,test_id,,,,,,,,,,,,
1315,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_uniqueID__0,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_uniqueID,,,,,,,,,,,,
1316,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1317,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1318,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1319,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__MSTR_AGRMNT_ID__0,MSTR_AGRMNT_ID,,,,,,,,,,,,
1320,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__ORGNSTN_RL_TYP__0,ORGNSTN_RL_TYP,,,,,,,,,,,,
1321,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__PRTY_ID__0,PRTY_ID,,,,,,,,,,,,
1322,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1323,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT__MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_TYP__0,MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_TYP,,,TYP_MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_INPT_domain,,,,,,,,,
1324,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT__test_id__0,test_id,,,,,,,,,,,,
1325,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT__MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT_uniqueID__0,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT_uniqueID,,,,,,,,,,,,
1326,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1327,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1328,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1329,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT__FNNCL_CNTRCT_ID__0,FNNCL_CNTRCT_ID,,,,,,,,,,,,
1330,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT__MSTR_AGRMNT_ID__0,MSTR_AGRMNT_ID,,,,,,,,,,,,
1331,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT,MSTR_AGRMNT_FNNCL_CNTRCT_ASSGNMNT__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1332,NN_FNNCL_ASST,NN_FNNCL_ASST__test_id__0,test_id,,,,,,,,,,,,
1333,NN_FNNCL_ASST,NN_FNNCL_ASST__NN_FNNCL_ASST_uniqueID__0,NN_FNNCL_ASST_uniqueID,,,,,,,,,,,,
1334,NN_FNNCL_ASST,NN_FNNCL_ASST__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1335,NN_FNNCL_ASST,NN_FNNCL_ASST__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1336,NN_FNNCL_ASST,NN_FNNCL_ASST__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1337,NN_FNNCL_ASST,NN_FNNCL_ASST__NN_FNNCL_ASST_ID__0,NN_FNNCL_ASST_ID,,,,,,,,,,,,
1338,NN_FNNCL_ASST,NN_FNNCL_ASST__NN_FNNCL_ASST_TYP__0,NN_FNNCL_ASST_TYP,,,,,,,,,,,,
1339,NN_FNNCL_ASST,NN_FNNCL_ASST__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1340,NN_FNNCL_ASST,NN_FNNCL_ASST__CRRYNG_AMNT__0,CRRYNG_AMNT,,,,,,,,,,,,
1341,NN_FNNCL_ASST,NN_FNNCL_ASST__HLD_SL_INDCTR__0,HLD_SL_INDCTR,,,,,,,,,,,,
1342,NN_FNNCL_ASST,NN_FNNCL_ASST__MSRMNT_MTHD__0,MSRMNT_MTHD,,,,,,,,,,,,
1343,NN_FNNCL_ASST,NN_FNNCL_ASST__SBJCT_OPRTNG_LS_INDCTR__0,SBJCT_OPRTNG_LS_INDCTR,,,,,,,,,,,,
1344,NN_FNNCL_ASST,NN_FNNCL_ASST__SFTWR_ASST_INDCTR__0,SFTWR_ASST_INDCTR,,,SFTWR_ASST_INDCTR_INPT_domain,,,,,,,,,
1345,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__test_id__0,test_id,,,,,,,,,,,,
1346,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__NN_FNNCL_LBLTY_uniqueID__0,NN_FNNCL_LBLTY_uniqueID,,,,,,,,,,,,
1347,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1348,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1349,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1350,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__NN_FNNCL_LBLTY_ID__0,NN_FNNCL_LBLTY_ID,,,,,,,,,,,,
1351,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1352,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__CRRYNG_AMNT__0,CRRYNG_AMNT,,,,,,,,,,,,
1353,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__HLD_SL_INDCTR__0,HLD_SL_INDCTR,,,,,,,,,,,,
1354,NN_FNNCL_LBLTY,NN_FNNCL_LBLTY__NN_FNNCL_LBLTY_TYP__0,NN_FNNCL_LBLTY_TYP,,,TYP_NN_FNNCL_LBLTY_PRVSN_INPT_domain,,,,,,,,,
1355,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT__test_id__0,test_id,,,,,,,,,,,,
1356,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT__NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT_uniqueID__0,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT_uniqueID,,,,,,,,,,,,
1357,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1358,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1359,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1360,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT__KY_MNGMNT_PRSNNL_PRTY_ID__0,KY_MNGMNT_PRSNNL_PRTY_ID,,,,,,,,,,,,
1361,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT__NTRL_PRSN_GRP_RL_TYP__0,NTRL_PRSN_GRP_RL_TYP,,,,,,,,,,,,
1362,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT__NTRL_PRSN_PRTY_ID__0,NTRL_PRSN_PRTY_ID,,,,,,,,,,,,
1363,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT,NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1364,OTC_DRVTV_HDG,OTC_DRVTV_HDG__test_id__0,test_id,,,,,,,,,,,,
1365,OTC_DRVTV_HDG,OTC_DRVTV_HDG__OTC_DRVTV_HDG_uniqueID__0,OTC_DRVTV_HDG_uniqueID,,,,,,,,,,,,
1366,OTC_DRVTV_HDG,OTC_DRVTV_HDG__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1367,OTC_DRVTV_HDG,OTC_DRVTV_HDG__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1368,OTC_DRVTV_HDG,OTC_DRVTV_HDG__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1369,OTC_DRVTV_HDG,OTC_DRVTV_HDG__INSTRMNT_ID__0,INSTRMNT_ID,,,,,,,,,,,,
1370,OTC_DRVTV_HDG,OTC_DRVTV_HDG__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1371,OTC_DRVTV_HDG,OTC_DRVTV_HDG__ACCNTNG_HDG_INDCTR__0,ACCNTNG_HDG_INDCTR,,,,,,,,,,,,
1372,OTC_DRVTV_HDG,OTC_DRVTV_HDG__CST_BSD_MTHD_LCM_INDCTR__0,CST_BSD_MTHD_LCM_INDCTR,,,,,,,,,,,,
1373,OTC_DRVTV_HDG,OTC_DRVTV_HDG__OTC_DRVTV_HDG_ACCNTNG_STNDRD_TYP__0,OTC_DRVTV_HDG_ACCNTNG_STNDRD_TYP,,,OTC_DRVTV_HDG_ACCNTNG_STNDRD_TYP_domain,,,,,,,,,
1374,OTC_DRVTV_HDG,OTC_DRVTV_HDG__TYP_HDG__0,TYP_HDG,,,,,,,,,,,,
1375,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT__test_id__0,test_id,,,,,,,,,,,,
1376,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT__OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT_uniqueID__0,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT_uniqueID,,,,,,,,,,,,
1377,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1378,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1379,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
1380,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT__INSTRMNT_ID__0,INSTRMNT_ID,,,,,,,,,,,,
1381,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT__RPRTNG_AGNT_ID__0,RPRTNG_AGNT_ID,,,,,,,,,,,,
1382,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT,OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT__SCRTSTN_ID__0,SCRTSTN_ID,,,,,,,,,,,,
1383,OTHR_PRTY_ID,OTHR_PRTY_ID__test_id__0,test_id,,,,,,,,,,,,
1384,OTHR_PRTY_ID,OTHR_PRTY_ID__OTHR_PRTY_ID_uniqueID__0,OTHR_PRTY_ID_uniqueID,,,,,,,,,,,,
1385,OTHR_PRTY_ID,OTHR_PRTY_ID__ACCNTNG_CNSLDTN_LVL__0,ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
1386,OTHR_PRTY_ID,OTHR_PRTY_ID__ACCNTNG_STNDRD__0,ACCNTNG_STNDRD,,,,,,,,,,,,
1387,OTHR_PRTY_ID,OTHR_PRTY_ID__DT_RFRNC__0,DT_RFRNC,,,,,,,,,,,,
